locus_tag	ftype	length_bp	gene	EC_number	COG	product
MHJAIAPH_00368	CDS	792	cdh	3.6.1.26	COG2134	CDP-diacylglycerol pyrophosphatase
MHJAIAPH_00369	CDS	600				hypothetical protein
MHJAIAPH_00370	CDS	2727	btuB_3			Vitamin B12 transporter BtuB
MHJAIAPH_00371	CDS	627				hypothetical protein
MHJAIAPH_00372	CDS	642				hypothetical protein
MHJAIAPH_00373	CDS	1194	atzC	3.5.4.42		N-isopropylammelide isopropyl amidohydrolase
MHJAIAPH_00374	CDS	438				hypothetical protein
MHJAIAPH_00375	CDS	882	yofA		COG0583	HTH-type transcriptional regulator YofA
MHJAIAPH_00376	CDS	699				hypothetical protein
MHJAIAPH_00377	CDS	1458	ade_1	3.5.4.2		Adenine deaminase
MHJAIAPH_00378	CDS	936	dmlR_4			HTH-type transcriptional regulator DmlR
MHJAIAPH_00379	CDS	1194				putative transporter
MHJAIAPH_00380	CDS	654	vraR			Response regulator protein VraR
MHJAIAPH_00381	CDS	3021				hypothetical protein
MHJAIAPH_00382	CDS	333				hypothetical protein
MHJAIAPH_00383	CDS	462	rhaS_1			HTH-type transcriptional activator RhaS
MHJAIAPH_00384	CDS	657				hypothetical protein
MHJAIAPH_00385	CDS	432				hypothetical protein
MHJAIAPH_00386	CDS	1971	nfdA_1	3.5.1.91		N-substituted formamide deformylase
MHJAIAPH_00387	CDS	1284				hypothetical protein
MHJAIAPH_00388	CDS	1650	entS_2			Enterobactin exporter EntS
MHJAIAPH_00389	CDS	825	cpo_1	1.11.1.10		Non-heme chloroperoxidase
MHJAIAPH_00390	CDS	387				hypothetical protein
MHJAIAPH_00391	CDS	714				hypothetical protein
MHJAIAPH_00392	CDS	2166				hypothetical protein
MHJAIAPH_00393	CDS	459				hypothetical protein
MHJAIAPH_00394	CDS	915				hypothetical protein
MHJAIAPH_00395	CDS	936				hypothetical protein
MHJAIAPH_00396	CDS	957				hypothetical protein
MHJAIAPH_00397	CDS	1350				hypothetical protein
MHJAIAPH_00398	CDS	1212				hypothetical protein
MHJAIAPH_00399	CDS	1359	sctC			Type 3 secretion system secretin
MHJAIAPH_00400	CDS	1038				hypothetical protein
MHJAIAPH_00401	CDS	477				hypothetical protein
MHJAIAPH_00402	CDS	546				hypothetical protein
MHJAIAPH_00403	CDS	195				hypothetical protein
MHJAIAPH_00404	CDS	981	rhaS_2			HTH-type transcriptional activator RhaS
MHJAIAPH_00405	CDS	5379				hypothetical protein
MHJAIAPH_00406	CDS	837	ompA_1			Outer membrane protein A
MHJAIAPH_00407	CDS	264				hypothetical protein
MHJAIAPH_00408	CDS	828	COQ5_3	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
MHJAIAPH_00409	CDS	408	merR1_1			Mercuric resistance operon regulatory protein
MHJAIAPH_00410	CDS	717	mgtC		COG1285	Protein MgtC
MHJAIAPH_00411	CDS	1815	clcB			Voltage-gated ClC-type chloride channel ClcB
MHJAIAPH_00412	CDS	2082	fecA_1		COG4772	Fe(3+) dicitrate transport protein FecA
MHJAIAPH_00413	CDS	921				hypothetical protein
MHJAIAPH_00414	CDS	852	hdfR			HTH-type transcriptional regulator HdfR
MHJAIAPH_00415	CDS	354	mdtJ		COG2076	Spermidine export protein MdtJ
MHJAIAPH_00416	CDS	324	mdtI		COG2076	Spermidine export protein MdtI
MHJAIAPH_00417	CDS	2949	btuB_4			Vitamin B12 transporter BtuB
MHJAIAPH_00418	CDS	945	fecR_1		COG3712	Protein FecR
MHJAIAPH_00419	CDS	519	fecI_2		COG1595	putative RNA polymerase sigma factor FecI
MHJAIAPH_00420	CDS	381				hypothetical protein
MHJAIAPH_00421	CDS	1980	betT2		COG1292	Osmo-dependent choline transporter BetT2
MHJAIAPH_00422	CDS	2628	btuB_5			Vitamin B12 transporter BtuB
MHJAIAPH_00423	CDS	975	mas	2.3.1.111		Mycocerosic acid synthase
MHJAIAPH_00424	CDS	2364	nrdE	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase subunit alpha
MHJAIAPH_00425	CDS	1041	nrdB_1	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta
MHJAIAPH_00426	CDS	543				hypothetical protein
MHJAIAPH_00427	CDS	327				hypothetical protein
MHJAIAPH_00428	CDS	1332	mntH			Divalent metal cation transporter MntH
MHJAIAPH_00429	CDS	471	mntR		COG1321	Transcriptional regulator MntR
MHJAIAPH_00430	CDS	534				hypothetical protein
MHJAIAPH_00431	CDS	2157	cirA_1		COG4771	Colicin I receptor
MHJAIAPH_00432	CDS	657	fabR		COG1309	HTH-type transcriptional repressor FabR
MHJAIAPH_00433	CDS	1110		1.-.-.-	COG1018	NADPH oxidoreductase
MHJAIAPH_00434	CDS	1149	desA3	1.14.19.-	COG3239	NADPH-dependent stearoyl-CoA 9-desaturase
MHJAIAPH_00435	CDS	336				hypothetical protein
MHJAIAPH_00436	CDS	576	C1-hpah	1.5.1.36		p-hydroxyphenylacetate 3-hydroxylase, reductase component
MHJAIAPH_00437	CDS	630	sodB_2	1.15.1.1		Superoxide dismutase [Mn/Fe]
MHJAIAPH_00438	CDS	1512	dsbD_1	1.8.1.8		Thiol:disulfide interchange protein DsbD
MHJAIAPH_00439	CDS	450				hypothetical protein
MHJAIAPH_00440	CDS	936	fgd	1.1.98.2		F420-dependent glucose-6-phosphate dehydrogenase
MHJAIAPH_00441	CDS	330				hypothetical protein
MHJAIAPH_00442	CDS	1197				hypothetical protein
MHJAIAPH_00443	CDS	1194	dhbC	5.4.4.2	COG1169	Isochorismate synthase DhbC
MHJAIAPH_00444	CDS	1653	dhbE	6.3.2.-	COG1021	2,3-dihydroxybenzoate-AMP ligase
MHJAIAPH_00445	CDS	633	dhbB	3.3.2.1	COG1535	Isochorismatase
MHJAIAPH_00446	CDS	258	vibB	3.3.2.1	COG1535	Vibriobactin-specific isochorismatase
MHJAIAPH_00447	CDS	3891	dhbF		COG1020	Dimodular nonribosomal peptide synthase
MHJAIAPH_00448	CDS	759	dhbA	1.3.1.28	COG1028	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase
MHJAIAPH_00449	CDS	624				hypothetical protein
MHJAIAPH_00450	CDS	1461				hypothetical protein
MHJAIAPH_00451	CDS	2319	btuB_6			Vitamin B12 transporter BtuB
MHJAIAPH_00452	CDS	96				hypothetical protein
MHJAIAPH_00453	CDS	378				hypothetical protein
MHJAIAPH_00454	CDS	639	pal_1			Peptidoglycan-associated lipoprotein
MHJAIAPH_00455	CDS	2265				hypothetical protein
MHJAIAPH_00456	CDS	654				hypothetical protein
MHJAIAPH_00457	CDS	921				hypothetical protein
MHJAIAPH_00458	CDS	1812	eptA_1	2.7.-.-	COG2194	Phosphoethanolamine transferase EptA
MHJAIAPH_00459	CDS	387	dgkA_1	2.7.1.107	COG0818	Diacylglycerol kinase
MHJAIAPH_00460	CDS	1233	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
MHJAIAPH_00461	CDS	675	copR			Transcriptional activator protein CopR
MHJAIAPH_00462	CDS	528				hypothetical protein
MHJAIAPH_00463	CDS	447				hypothetical protein
MHJAIAPH_00464	CDS	195				hypothetical protein
MHJAIAPH_00465	CDS	324				hypothetical protein
MHJAIAPH_00466	CDS	318				hypothetical protein
MHJAIAPH_00467	CDS	348				hypothetical protein
MHJAIAPH_00468	CDS	1437	ttgC_1		COG1538	putative efflux pump outer membrane protein TtgC
MHJAIAPH_00469	CDS	885	aaeA_1		COG1566	p-hydroxybenzoic acid efflux pump subunit AaeA
MHJAIAPH_00470	CDS	210				hypothetical protein
MHJAIAPH_00471	CDS	1962	aaeB_1			p-hydroxybenzoic acid efflux pump subunit AaeB
MHJAIAPH_00472	CDS	867	nimR_2			HTH-type transcriptional regulator NimR
MHJAIAPH_00473	CDS	822	rutD	3.5.1.-		Putative aminoacrylate hydrolase RutD
MHJAIAPH_00474	CDS	1530				hypothetical protein
MHJAIAPH_00475	CDS	633				hypothetical protein
MHJAIAPH_00476	CDS	1041	cyoA_1		COG1622	Cytochrome bo(3) ubiquinol oxidase subunit 2
MHJAIAPH_00477	CDS	1998	cyoB_1	7.1.1.3	COG0843	Cytochrome bo(3) ubiquinol oxidase subunit 1
MHJAIAPH_00478	CDS	639	cyoC_1		COG1845	Cytochrome bo(3) ubiquinol oxidase subunit 3
MHJAIAPH_00479	CDS	342	cyoD_1		COG3125	Cytochrome bo(3) ubiquinol oxidase subunit 4
MHJAIAPH_00480	CDS	2058			COG2200	putative signaling protein
MHJAIAPH_00481	CDS	1479	radA	3.6.4.-	COG1066	DNA repair protein RadA
MHJAIAPH_00482	CDS	1857	htpG_1			Chaperone protein HtpG
MHJAIAPH_00483	CDS	2307				hypothetical protein
MHJAIAPH_00484	CDS	465				hypothetical protein
MHJAIAPH_00485	CDS	795				hypothetical protein
MHJAIAPH_00486	CDS	1377	ffh		COG0541	Signal recognition particle protein
MHJAIAPH_00487	CDS	1107	pnoA	1.13.12.-		Nitronate monooxygenase
MHJAIAPH_00488	CDS	813				hypothetical protein
MHJAIAPH_00489	CDS	261	rpsP		COG0228	30S ribosomal protein S16
MHJAIAPH_00490	CDS	513	rimM		COG0806	Ribosome maturation factor RimM
MHJAIAPH_00491	CDS	759	trmD	2.1.1.228	COG0336	tRNA (guanine-N(1)-)-methyltransferase
MHJAIAPH_00492	CDS	402	rplS		COG0335	50S ribosomal protein L19
MHJAIAPH_00493	CDS	381				hypothetical protein
MHJAIAPH_00494	CDS	435				hypothetical protein
MHJAIAPH_00495	CDS	408				hypothetical protein
MHJAIAPH_00496	CDS	1473	mepA		COG0534	Multidrug export protein MepA
MHJAIAPH_00497	CDS	240				hypothetical protein
MHJAIAPH_00498	CDS	408	hslR		COG1188	Heat shock protein 15
MHJAIAPH_00499	CDS	1188				hypothetical protein
MHJAIAPH_00500	CDS	603				hypothetical protein
MHJAIAPH_00501	CDS	1644	katA	1.11.1.6	COG0753	Catalase
MHJAIAPH_00502	CDS	2616	mutS		COG0249	DNA mismatch repair protein MutS
MHJAIAPH_00503	CDS	1278				hypothetical protein
MHJAIAPH_00504	CDS	993				hypothetical protein
MHJAIAPH_00505	CDS	435				hypothetical protein
MHJAIAPH_00506	CDS	2223				hypothetical protein
MHJAIAPH_00507	CDS	363				hypothetical protein
MHJAIAPH_00508	CDS	1128				hypothetical protein
MHJAIAPH_00509	CDS	1188				hypothetical protein
MHJAIAPH_00510	CDS	1014	emrA_1			Colistin resistance protein EmrA
MHJAIAPH_00511	CDS	1401				hypothetical protein
MHJAIAPH_00512	CDS	894			COG0583	putative HTH-type transcriptional regulator
MHJAIAPH_00513	CDS	621	argO_1		COG1279	Arginine exporter protein ArgO
MHJAIAPH_00514	CDS	2151	btuB_7			Vitamin B12 transporter BtuB
MHJAIAPH_00515	CDS	1470				hypothetical protein
MHJAIAPH_00516	CDS	384				hypothetical protein
MHJAIAPH_00517	CDS	798	map_1	3.4.11.18	COG0024	Methionine aminopeptidase
MHJAIAPH_00518	CDS	213				hypothetical protein
MHJAIAPH_00519	CDS	360				hypothetical protein
MHJAIAPH_00520	CDS	885				hypothetical protein
MHJAIAPH_00521	CDS	1065				hypothetical protein
MHJAIAPH_00522	CDS	1401	dat	2.6.1.76	COG0160	Diaminobutyrate--2-oxoglutarate aminotransferase
MHJAIAPH_00523	CDS	717	mtnX	3.1.3.87	COG4359	2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate phosphatase
MHJAIAPH_00524	CDS	1203	arnB	2.6.1.87		UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
MHJAIAPH_00525	CDS	384	arnE_1			4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE
MHJAIAPH_00526	CDS	360	arnE_2			4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE
MHJAIAPH_00527	CDS	837		3.1.1.23		Thermostable monoacylglycerol lipase
MHJAIAPH_00528	CDS	1380	qseC_1	2.7.13.3		Sensor protein QseC
MHJAIAPH_00529	CDS	684	basR_1			Transcriptional regulatory protein BasR
MHJAIAPH_00530	CDS	1128				hypothetical protein
MHJAIAPH_00531	CDS	717				hypothetical protein
MHJAIAPH_00532	CDS	432				hypothetical protein
MHJAIAPH_00533	CDS	1248	sotB			sugar efflux transporter
MHJAIAPH_00534	CDS	1416	dosC	2.7.7.65		Diguanylate cyclase DosC
MHJAIAPH_00535	CDS	2250	pfeA		COG4771	Ferric enterobactin receptor
MHJAIAPH_00536	CDS	981	czcD_1			Metal cation efflux system protein CzcD
MHJAIAPH_00537	CDS	684	nfi	3.1.21.7	COG1515	Endonuclease V
MHJAIAPH_00538	CDS	750	gpmA	5.4.2.11	COG0588	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
MHJAIAPH_00539	CDS	2094	pepO_1	3.4.24.-	COG3590	Neutral endopeptidase
MHJAIAPH_00540	CDS	612		3.1.4.-	COG3437	Cyclic di-GMP phosphodiesterase
MHJAIAPH_00541	CDS	3465	mfd_1	3.6.4.-	COG1197	Transcription-repair-coupling factor
MHJAIAPH_00542	CDS	546	patZ	2.3.1.-	COG0454	Peptidyl-lysine N-acetyltransferase PatZ
MHJAIAPH_00543	CDS	858	rlmJ	2.1.1.266	COG2961	Ribosomal RNA large subunit methyltransferase J
MHJAIAPH_00544	CDS	729	creB		COG0745	Transcriptional regulatory protein CreB
MHJAIAPH_00545	CDS	1461	creC	2.7.13.3	COG0642	Sensor protein CreC
MHJAIAPH_00546	CDS	1320	creD		COG4452	Inner membrane protein CreD
MHJAIAPH_00547	CDS	411				hypothetical protein
MHJAIAPH_00548	CDS	1620				hypothetical protein
MHJAIAPH_00549	CDS	1404	gltX	6.1.1.17		Glutamate--tRNA ligase
MHJAIAPH_00550	CDS	492	zur		COG0735	Zinc uptake regulation protein
MHJAIAPH_00551	CDS	1161	emrA_2			Colistin resistance protein EmrA
MHJAIAPH_00552	CDS	1674				hypothetical protein
MHJAIAPH_00553	CDS	567				hypothetical protein
MHJAIAPH_00554	CDS	2211			COG1629	putative TonB-dependent receptor
MHJAIAPH_00555	CDS	414				hypothetical protein
MHJAIAPH_00556	CDS	180				hypothetical protein
MHJAIAPH_00557	CDS	1260				hypothetical protein
MHJAIAPH_00558	CDS	492	ogt_1	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
MHJAIAPH_00559	CDS	1479	alkA		COG0122	putative bifunctional transcriptional activator/DNA repair enzyme AlkA
MHJAIAPH_00560	CDS	1164				hypothetical protein
MHJAIAPH_00561	CDS	354				hypothetical protein
MHJAIAPH_00562	CDS	390				hypothetical protein
MHJAIAPH_00563	CDS	1179	ubiM	1.14.13.-		Ubiquinone hydroxylase UbiM
MHJAIAPH_00564	CDS	222	ybcJ		COG2501	putative protein YbcJ
MHJAIAPH_00565	CDS	1938	deaD	3.6.4.13	COG0513	ATP-dependent RNA helicase DeaD
MHJAIAPH_00566	CDS	2424				hypothetical protein
MHJAIAPH_00567	CDS	1665				hypothetical protein
MHJAIAPH_00568	CDS	723	rluF	5.4.99.-	COG1187	Dual-specificity RNA pseudouridine synthase RluF
MHJAIAPH_00569	CDS	1071				hypothetical protein
MHJAIAPH_00570	CDS	1161				hypothetical protein
MHJAIAPH_00571	CDS	948				hypothetical protein
MHJAIAPH_00572	CDS	813				hypothetical protein
MHJAIAPH_00573	CDS	444				hypothetical protein
MHJAIAPH_00574	CDS	1563	dap_3	3.4.11.19		D-aminopeptidase
MHJAIAPH_00575	CDS	1833		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
MHJAIAPH_00576	CDS	1077				hypothetical protein
MHJAIAPH_00577	CDS	978				hypothetical protein
MHJAIAPH_00578	CDS	723				hypothetical protein
MHJAIAPH_00579	CDS	171				hypothetical protein
MHJAIAPH_00580	CDS	1263	agp	3.1.3.10		Glucose-1-phosphatase
MHJAIAPH_00581	CDS	1809				hypothetical protein
MHJAIAPH_00582	CDS	357				hypothetical protein
MHJAIAPH_00583	CDS	804				hypothetical protein
MHJAIAPH_00584	CDS	294				hypothetical protein
MHJAIAPH_00585	CDS	945	gcvA_2			Glycine cleavage system transcriptional activator
MHJAIAPH_00586	CDS	873				IS1595 family transposase ISBsp7
MHJAIAPH_00587	CDS	627				hypothetical protein
MHJAIAPH_00588	CDS	903				hypothetical protein
MHJAIAPH_00589	CDS	99				hypothetical protein
MHJAIAPH_00590	CDS	1485				hypothetical protein
MHJAIAPH_00591	CDS	366				hypothetical protein
MHJAIAPH_00592	CDS	990				hypothetical protein
MHJAIAPH_00593	CDS	1308				hypothetical protein
MHJAIAPH_00594	CDS	591				hypothetical protein
MHJAIAPH_00595	CDS	456				hypothetical protein
MHJAIAPH_00596	CDS	960	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
MHJAIAPH_00597	CDS	870				hypothetical protein
MHJAIAPH_00598	CDS	3591	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
MHJAIAPH_00599	CDS	675	rnhB	3.1.26.4	COG0164	Ribonuclease HII
MHJAIAPH_00600	CDS	1260	lpxB	2.4.1.182	COG0763	Lipid-A-disaccharide synthase
MHJAIAPH_00601	CDS	792	lpxA	2.3.1.129		Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
MHJAIAPH_00602	CDS	459	fabZ	4.2.1.59		3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
MHJAIAPH_00603	CDS	1023	lpxD	2.3.1.-	COG1044	UDP-3-O-acylglucosamine N-acyltransferase
MHJAIAPH_00604	CDS	2364	bamA		COG4775	Outer membrane protein assembly factor BamA
MHJAIAPH_00605	CDS	1359	rseP	3.4.24.-	COG0750	Regulator of sigma-E protease RseP
MHJAIAPH_00606	CDS	1191	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
MHJAIAPH_00607	CDS	837	cdsA	2.7.7.41	COG0575	Phosphatidate cytidylyltransferase
MHJAIAPH_00608	CDS	711	ispU	2.5.1.31	COG0020	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
MHJAIAPH_00609	CDS	555	frr_1		COG0233	Ribosome-recycling factor
MHJAIAPH_00610	CDS	729	pyrH	2.7.4.22	COG0528	Uridylate kinase
MHJAIAPH_00611	CDS	1539				hypothetical protein
MHJAIAPH_00612	CDS	876	tsf		COG0264	Elongation factor Ts
MHJAIAPH_00613	CDS	804	rpsB		COG0052	30S ribosomal protein S2
MHJAIAPH_00614	CDS	699				hypothetical protein
MHJAIAPH_00615	CDS	216				hypothetical protein
MHJAIAPH_00616	CDS	1038				hypothetical protein
MHJAIAPH_00617	CDS	2379				hypothetical protein
MHJAIAPH_00618	CDS	735				hypothetical protein
MHJAIAPH_00619	CDS	531				hypothetical protein
MHJAIAPH_00620	CDS	843	map_2	3.4.11.18	COG0024	Methionine aminopeptidase
MHJAIAPH_00621	CDS	2628	glnD		COG2844	Bifunctional uridylyltransferase/uridylyl-removing enzyme
MHJAIAPH_00622	CDS	1065	dapD	2.3.1.117		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
MHJAIAPH_00623	CDS	867				hypothetical protein
MHJAIAPH_00624	CDS	366			COG1393	putative protein
MHJAIAPH_00625	CDS	1128	dapE	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
MHJAIAPH_00626	CDS	879				hypothetical protein
MHJAIAPH_00627	CDS	102				hypothetical protein
MHJAIAPH_00628	CDS	1692	asnB_2	6.3.5.4	COG0367	Asparagine synthetase B [glutamine-hydrolyzing]
MHJAIAPH_00629	CDS	2328	acyII	3.5.1.11		Penicillin acylase 2 proenzyme
MHJAIAPH_00630	CDS	489	bfr_1	1.16.3.1	COG2193	Bacterioferritin
MHJAIAPH_00631	CDS	2244	parC	5.6.2.2	COG0188	DNA topoisomerase 4 subunit A
MHJAIAPH_00632	CDS	879	rhaR_3			HTH-type transcriptional activator RhaR
MHJAIAPH_00633	CDS	444	slyA_1			Transcriptional regulator SlyA
MHJAIAPH_00634	CDS	1497	arpC_1		COG1538	Antibiotic efflux pump outer membrane protein ArpC
MHJAIAPH_00635	CDS	1179	emrA_3		COG1566	Multidrug export protein EmrA
MHJAIAPH_00636	CDS	1590	emrB			Multidrug export protein EmrB
MHJAIAPH_00637	CDS	279				hypothetical protein
MHJAIAPH_00638	tRNA	87				tRNA-Leu(cag)
MHJAIAPH_00639	CDS	900	cysL		COG0583	HTH-type transcriptional regulator CysL
MHJAIAPH_00640	CDS	747				hypothetical protein
MHJAIAPH_00641	tRNA	87				tRNA-Leu(cag)
MHJAIAPH_00642	tRNA	85				tRNA-Leu(cag)
MHJAIAPH_00643	CDS	2460	rnr	3.1.13.1	COG0557	Ribonuclease R
MHJAIAPH_00644	CDS	495				hypothetical protein
MHJAIAPH_00645	CDS	744	rlmB	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
MHJAIAPH_00646	CDS	1440	tdeA		COG1538	Toxin and drug export protein A
MHJAIAPH_00647	CDS	1959	macB_2	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
MHJAIAPH_00648	CDS	1239	macA_2		COG0845	Macrolide export protein MacA
MHJAIAPH_00649	CDS	729	ompR_1			Transcriptional regulatory protein OmpR
MHJAIAPH_00650	CDS	1410	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
MHJAIAPH_00651	CDS	3027				hypothetical protein
MHJAIAPH_00652	CDS	585	rnt	3.1.13.-	COG0847	Ribonuclease T
MHJAIAPH_00653	CDS	522				hypothetical protein
MHJAIAPH_00654	CDS	756				hypothetical protein
MHJAIAPH_00655	CDS	876				hypothetical protein
MHJAIAPH_00656	CDS	360				hypothetical protein
MHJAIAPH_00657	CDS	708	phoU		COG0704	Phosphate-specific transport system accessory protein PhoU 
MHJAIAPH_00658	CDS	831	pstB	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB
MHJAIAPH_00659	CDS	864	pstA		COG0581	Phosphate transport system permease protein PstA
MHJAIAPH_00660	CDS	969	pstC		COG0573	Phosphate transport system permease protein PstC
MHJAIAPH_00661	CDS	1089	pstS_1		COG0226	Phosphate-binding protein PstS
MHJAIAPH_00662	CDS	1017	pstS_2		COG0226	Phosphate-binding protein PstS
MHJAIAPH_00663	CDS	1233				hypothetical protein
MHJAIAPH_00664	CDS	693	nth	4.2.99.18	COG0177	Endonuclease III
MHJAIAPH_00665	CDS	354				hypothetical protein
MHJAIAPH_00666	CDS	783	crt_1	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
MHJAIAPH_00667	CDS	702	mip	5.2.1.8	COG0545	Outer membrane protein MIP
MHJAIAPH_00668	CDS	687	nudL	3.6.1.-		putative Nudix hydrolase NudL
MHJAIAPH_00669	CDS	903	sseB	2.8.1.1	COG2897	Putative thiosulfate sulfurtransferase SseB
MHJAIAPH_00670	CDS	567				hypothetical protein
MHJAIAPH_00671	CDS	528				hypothetical protein
MHJAIAPH_00672	CDS	198				hypothetical protein
MHJAIAPH_00673	CDS	2139	rlmL		COG0116	Ribosomal RNA large subunit methyltransferase K/L
MHJAIAPH_00674	CDS	330				hypothetical protein
MHJAIAPH_00675	CDS	1638				hypothetical protein
MHJAIAPH_00676	CDS	315				hypothetical protein
MHJAIAPH_00677	CDS	2199	fpvA_1		COG4773	Ferripyoverdine receptor
MHJAIAPH_00678	CDS	1287				hypothetical protein
MHJAIAPH_00679	CDS	879				hypothetical protein
MHJAIAPH_00680	CDS	1353	bauA	2.6.1.18	COG0161	Beta-alanine--pyruvate aminotransferase
MHJAIAPH_00681	CDS	1497	puuC	1.2.1.5	COG1012	NADP/NAD-dependent aldehyde dehydrogenase PuuC
MHJAIAPH_00682	CDS	645				hypothetical protein
MHJAIAPH_00683	CDS	1302	yhjE			Inner membrane metabolite transport protein YhjE
MHJAIAPH_00684	CDS	462			COG2703	Bacteriohemerythrin
MHJAIAPH_00685	CDS	1344	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
MHJAIAPH_00686	CDS	702				hypothetical protein
MHJAIAPH_00687	CDS	1620				hypothetical protein
MHJAIAPH_00688	CDS	1605				hypothetical protein
MHJAIAPH_00689	CDS	1278	puuB_1	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
MHJAIAPH_00690	CDS	762	puuD	3.5.1.94	COG2071	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD
MHJAIAPH_00691	CDS	1395	puuA	6.3.1.11	COG0174	Gamma-glutamylputrescine synthetase PuuA
MHJAIAPH_00692	CDS	1110	spuD		COG0687	Putrescine-binding periplasmic protein SpuD
MHJAIAPH_00693	CDS	1401				hypothetical protein
MHJAIAPH_00694	CDS	1137	potA	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
MHJAIAPH_00695	CDS	933	potH		COG1176	Putrescine transport system permease protein PotH
MHJAIAPH_00696	CDS	843	ydcV			Inner membrane ABC transporter permease protein YdcV
MHJAIAPH_00697	CDS	1365	sad_1	1.2.1.16	COG1012	Succinate semialdehyde dehydrogenase [NAD(P)+] Sad
MHJAIAPH_00698	CDS	1023	corA_1		COG0598	Cobalt/magnesium transport protein CorA
MHJAIAPH_00699	CDS	1251				hypothetical protein
MHJAIAPH_00700	CDS	882	corC		COG4535	Magnesium and cobalt efflux protein CorC
MHJAIAPH_00701	CDS	576				hypothetical protein
MHJAIAPH_00702	CDS	609				hypothetical protein
MHJAIAPH_00703	CDS	486	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
MHJAIAPH_00704	CDS	987	ybeZ		COG1702	PhoH-like protein
MHJAIAPH_00705	CDS	957				hypothetical protein
MHJAIAPH_00706	CDS	873	ybhF		COG1131	putative multidrug ABC transporter ATP-binding protein YbhF
MHJAIAPH_00707	CDS	1113	ybhS		COG0842	putative multidrug ABC transporter permease YbhS
MHJAIAPH_00708	CDS	1419	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
MHJAIAPH_00709	CDS	621	yfcG_1	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
MHJAIAPH_00710	CDS	969				hypothetical protein
MHJAIAPH_00711	CDS	927	mltF_1	4.2.2.-		Membrane-bound lytic murein transglycosylase F
MHJAIAPH_00712	CDS	621	petA	7.1.1.8	COG0723	Ubiquinol-cytochrome c reductase iron-sulfur subunit
MHJAIAPH_00713	CDS	1260	petB		COG1290	Cytochrome b
MHJAIAPH_00714	CDS	750	petC		COG2857	Ammonia monooxygenase gamma subunit
MHJAIAPH_00715	CDS	636	sspA		COG0625	Stringent starvation protein A
MHJAIAPH_00716	CDS	453				hypothetical protein
MHJAIAPH_00717	CDS	351				hypothetical protein
MHJAIAPH_00718	CDS	1002				hypothetical protein
MHJAIAPH_00719	CDS	852	nadC	2.4.2.19	COG0157	Nicotinate-nucleotide pyrophosphorylase [carboxylating]
MHJAIAPH_00720	CDS	270				hypothetical protein
MHJAIAPH_00721	CDS	504	purE_1	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
MHJAIAPH_00722	CDS	1149	purK	6.3.4.18	COG0026	N5-carboxyaminoimidazole ribonucleotide synthase
