locus_tag	ftype	length_bp	gene	EC_number	COG	product
EBPMBNNM_00359	CDS	1023	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
EBPMBNNM_00360	CDS	516	cysE	2.3.1.30	COG1045	Serine acetyltransferase
EBPMBNNM_00361	CDS	1197	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
EBPMBNNM_00362	CDS	960				hypothetical protein
EBPMBNNM_00363	CDS	1152				hypothetical protein
EBPMBNNM_00364	tRNA	75				tRNA-Glu(ttc)
EBPMBNNM_00365	CDS	1428	glmM_1	5.4.2.10	COG1109	Phosphoglucosamine mutase
EBPMBNNM_00366	CDS	1407	lpd_1	1.8.1.4		Dihydrolipoyl dehydrogenase
EBPMBNNM_00367	CDS	654	citT_1		COG4565	Transcriptional regulatory protein CitT
EBPMBNNM_00368	CDS	1638	citA	2.7.13.3	COG3290	Sensor histidine kinase CitA
EBPMBNNM_00369	CDS	1329	dctA		COG1301	Aerobic C4-dicarboxylate transport protein
EBPMBNNM_00370	CDS	942	psuG	4.2.1.70	COG2313	Pseudouridine-5'-phosphate glycosidase
EBPMBNNM_00371	CDS	1134	psuK	2.7.1.83	COG0524	Pseudouridine kinase
EBPMBNNM_00372	CDS	834	mcl2	3.1.2.30	COG2301	(3S)-malyl-CoA thioesterase
EBPMBNNM_00373	CDS	390				hypothetical protein
EBPMBNNM_00374	CDS	885				hypothetical protein
EBPMBNNM_00375	CDS	126				hypothetical protein
EBPMBNNM_00376	CDS	1068	corA_2		COG0598	Cobalt/magnesium transport protein CorA
EBPMBNNM_00377	CDS	954	ribY		COG0715	Riboflavin-binding protein RibY
EBPMBNNM_00378	CDS	747				putative protein
EBPMBNNM_00379	CDS	1995	dpp5	3.4.14.-	COG1506	Dipeptidyl-peptidase 5
EBPMBNNM_00380	CDS	192				hypothetical protein
EBPMBNNM_00381	CDS	1104	cpg2	3.4.17.11		Carboxypeptidase G2
EBPMBNNM_00382	CDS	300				hypothetical protein
EBPMBNNM_00383	CDS	657	bshB2	3.5.1.-	COG2120	putative N-acetyl-alpha-D-glucosaminyl L-malate deacetylase 2
EBPMBNNM_00384	CDS	996	mshD_1	2.3.1.189		Mycothiol acetyltransferase
EBPMBNNM_00385	CDS	978				hypothetical protein
EBPMBNNM_00386	CDS	699				hypothetical protein
EBPMBNNM_00387	CDS	546				queuosine precursor transporter
EBPMBNNM_00388	CDS	375				hypothetical protein
EBPMBNNM_00389	CDS	1143				hypothetical protein
EBPMBNNM_00390	CDS	1458	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
EBPMBNNM_00391	CDS	801	minD		COG2894	Septum site-determining protein MinD
EBPMBNNM_00392	CDS	258	minE			Cell division topological specificity factor
EBPMBNNM_00393	CDS	876				hypothetical protein
EBPMBNNM_00394	CDS	945	gpr	1.1.1.-	COG0667	L-glyceraldehyde 3-phosphate reductase
EBPMBNNM_00395	CDS	1692				hypothetical protein
EBPMBNNM_00396	CDS	993	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
EBPMBNNM_00397	CDS	873				hypothetical protein
EBPMBNNM_00398	CDS	360				hypothetical protein
EBPMBNNM_00399	CDS	441				hypothetical protein
EBPMBNNM_00400	CDS	1113	pucA	1.17.1.4	COG1975	putative xanthine dehydrogenase subunit A
EBPMBNNM_00401	CDS	498		4.1.3.17	COG0684	4-hydroxy-4-methyl-2-oxoglutarate aldolase
EBPMBNNM_00402	CDS	417	ybaN		COG2832	Inner membrane protein YbaN
EBPMBNNM_00403	CDS	1005	napF			Ferredoxin-type protein NapF
EBPMBNNM_00404	CDS	1680	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
EBPMBNNM_00405	CDS	2631	srmB	3.6.4.13		ATP-dependent RNA helicase SrmB
EBPMBNNM_00406	tRNA	74				tRNA-Gln(ttg)
EBPMBNNM_00407	CDS	591				hypothetical protein
EBPMBNNM_00408	CDS	804				hypothetical protein
EBPMBNNM_00409	CDS	1110	menC	4.2.1.113	COG4948	o-succinylbenzoate synthase
EBPMBNNM_00410	rRNA	1506				16S ribosomal RNA
EBPMBNNM_00411	CDS	267				hypothetical protein
EBPMBNNM_00412	CDS	870	irrE	3.4.24.-		Radiation response metalloprotease IrrE
EBPMBNNM_00413	CDS	909	folP	2.5.1.15	COG0294	Dihydropteroate synthase
EBPMBNNM_00414	CDS	375	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
EBPMBNNM_00415	CDS	492	folK	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
EBPMBNNM_00416	CDS	468				hypothetical protein
EBPMBNNM_00417	CDS	315				hypothetical protein
EBPMBNNM_00418	CDS	126				hypothetical protein
EBPMBNNM_00419	CDS	2166	pnp_1	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
EBPMBNNM_00420	CDS	2082	dmsA	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
EBPMBNNM_00421	CDS	357				hypothetical protein
EBPMBNNM_00422	CDS	996	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
EBPMBNNM_00423	CDS	690				hypothetical protein
EBPMBNNM_00424	CDS	2457	caaA	1.9.3.1	COG0843	Cytochrome c oxidase polypeptide I+III
EBPMBNNM_00425	CDS	1161	ctaC	1.9.3.1	COG1622	Cytochrome c oxidase subunit 2
EBPMBNNM_00426	CDS	939	ctaB	2.5.1.141	COG0109	Protoheme IX farnesyltransferase
EBPMBNNM_00427	CDS	981	ctaA	1.3.-.-		Heme A synthase
EBPMBNNM_00428	CDS	480				hypothetical protein
EBPMBNNM_00429	CDS	822	panB	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
EBPMBNNM_00430	CDS	1461				hypothetical protein
EBPMBNNM_00431	CDS	501				hypothetical protein
EBPMBNNM_00432	CDS	1416	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
EBPMBNNM_00433	CDS	642				hypothetical protein
EBPMBNNM_00434	CDS	963	pfkB	2.7.1.11	COG0524	ATP-dependent 6-phosphofructokinase
EBPMBNNM_00435	CDS	1032	mltG	4.2.2.-		Endolytic murein transglycosylase
EBPMBNNM_00436	CDS	192				hypothetical protein
EBPMBNNM_00437	CDS	813	ephA	3.3.2.10		Epoxide hydrolase A
EBPMBNNM_00438	CDS	1695	ade	3.5.4.2	COG1001	Adenine deaminase
EBPMBNNM_00439	CDS	783				hypothetical protein
EBPMBNNM_00440	CDS	1068				hypothetical protein
EBPMBNNM_00441	CDS	1011				hypothetical protein
EBPMBNNM_00442	CDS	1698	dmdB	6.2.1.44	COG0318	3-methylmercaptopropionyl-CoA ligase
EBPMBNNM_00443	CDS	411		3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
EBPMBNNM_00444	tRNA	75				tRNA-Asn(gtt)
EBPMBNNM_00445	CDS	531				hypothetical protein
EBPMBNNM_00446	CDS	2463	lon1	3.4.21.53	COG0466	Lon protease 1
EBPMBNNM_00447	CDS	1143	acrC_1	1.3.1.95		Acryloyl-CoA reductase (NADH)
EBPMBNNM_00448	tRNA	77				tRNA-His(gtg)
EBPMBNNM_00449	tRNA	86				tRNA-Leu(tag)
EBPMBNNM_00450	CDS	471			COG1662	IS1 family transposase ISDge2
EBPMBNNM_00451	CDS	177				hypothetical protein
EBPMBNNM_00452	CDS	150				hypothetical protein
EBPMBNNM_00453	CDS	876	xerC_1		COG4974	Tyrosine recombinase XerC
EBPMBNNM_00454	tRNA	91				tRNA-Leu(tag)
EBPMBNNM_00455	CDS	1350	tig	5.2.1.8	COG0544	Trigger factor
EBPMBNNM_00456	CDS	1041	fabH	2.3.1.180		3-oxoacyl-[acyl-carrier-protein] synthase 3
EBPMBNNM_00457	CDS	909	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
EBPMBNNM_00458	CDS	753	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
EBPMBNNM_00459	CDS	231	acpP		COG0236	Acyl carrier protein
EBPMBNNM_00460	CDS	1245	fabF	2.3.1.179		3-oxoacyl-[acyl-carrier-protein] synthase 2
EBPMBNNM_00461	CDS	2139	ppk	2.7.4.1		Polyphosphate kinase
EBPMBNNM_00462	CDS	147				hypothetical protein
EBPMBNNM_00463	CDS	1893				hypothetical protein
EBPMBNNM_00464	CDS	303				hypothetical protein
EBPMBNNM_00465	CDS	636	pcp	3.4.19.3	COG2039	Pyrrolidone-carboxylate peptidase
EBPMBNNM_00466	CDS	870	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
EBPMBNNM_00467	CDS	657	pdxH	1.4.3.5	COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase
EBPMBNNM_00468	CDS	537				hypothetical protein
EBPMBNNM_00469	CDS	1617				hypothetical protein
EBPMBNNM_00470	CDS	429	ohrB		COG1764	Organic hydroperoxide resistance protein OhrB
EBPMBNNM_00471	CDS	675	mqnB	3.2.2.26		Futalosine hydrolase
EBPMBNNM_00472	CDS	408				hypothetical protein
EBPMBNNM_00473	CDS	153				hypothetical protein
EBPMBNNM_00474	CDS	1086	tdh	1.1.1.103	COG1063	L-threonine 3-dehydrogenase
EBPMBNNM_00475	CDS	1029	trpS2	6.1.1.2	COG0180	Tryptophan--tRNA ligase 2
EBPMBNNM_00476	CDS	1116	dnaJ_1			Chaperone protein DnaJ
EBPMBNNM_00477	CDS	1014	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
EBPMBNNM_00478	CDS	1473				hypothetical protein
EBPMBNNM_00479	CDS	858	catE	1.13.11.2	COG2514	Catechol-2,3-dioxygenase
EBPMBNNM_00480	CDS	327	bnzC		COG2146	Benzene 1,2-dioxygenase system ferredoxin subunit
EBPMBNNM_00481	CDS	171				hypothetical protein
EBPMBNNM_00482	CDS	1185	bprV	3.4.21.-	COG1404	Extracellular basic protease
EBPMBNNM_00483	CDS	774	fabG_3	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
EBPMBNNM_00484	CDS	1095				hypothetical protein
EBPMBNNM_00485	CDS	3705	rnr_2	3.1.13.1		Ribonuclease R
EBPMBNNM_00486	CDS	792	exoA	3.1.11.2	COG0708	Exodeoxyribonuclease
EBPMBNNM_00487	CDS	309				hypothetical protein
EBPMBNNM_00488	CDS	594	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
EBPMBNNM_00489	CDS	1092				IS701 family transposase ISDge5
EBPMBNNM_00490	CDS	219				hypothetical protein
EBPMBNNM_00491	CDS	1338	accC	6.3.4.14	COG0439	Biotin carboxylase
EBPMBNNM_00492	CDS	534	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
EBPMBNNM_00493	CDS	558	efp		COG0231	Elongation factor P
EBPMBNNM_00494	CDS	726	rplY		COG1825	50S ribosomal protein L25
EBPMBNNM_00495	CDS	612				Potassium channel
EBPMBNNM_00496	CDS	1353				hypothetical protein
EBPMBNNM_00497	CDS	1404				hypothetical protein
EBPMBNNM_00498	CDS	771	sufC		COG0396	Vegetative protein 296
EBPMBNNM_00499	CDS	1827	malZ	3.2.1.20	COG0366	Maltodextrin glucosidase
EBPMBNNM_00500	CDS	1599	rpoD			RNA polymerase sigma factor RpoD
EBPMBNNM_00501	CDS	279				hypothetical protein
EBPMBNNM_00502	CDS	1320	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
EBPMBNNM_00503	CDS	162				hypothetical protein
EBPMBNNM_00504	CDS	1896				hypothetical protein
EBPMBNNM_00505	CDS	645				hypothetical protein
EBPMBNNM_00506	CDS	864	mshD_2	2.3.1.189		Mycothiol acetyltransferase
EBPMBNNM_00507	CDS	309				hypothetical protein
EBPMBNNM_00508	CDS	810				hypothetical protein
EBPMBNNM_00509	CDS	1377	trmFO	2.1.1.74	COG1206	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
EBPMBNNM_00510	CDS	1314	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
EBPMBNNM_00511	CDS	1113	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
EBPMBNNM_00512	tRNA	75				tRNA-Glu(ctc)
EBPMBNNM_00513	CDS	720				hypothetical protein
EBPMBNNM_00514	CDS	879				hypothetical protein
EBPMBNNM_00515	CDS	1563	pccB	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
EBPMBNNM_00516	CDS	492				hypothetical protein
EBPMBNNM_00517	CDS	609	xpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
EBPMBNNM_00518	CDS	1005				hypothetical protein
EBPMBNNM_00519	CDS	1131				hypothetical protein
EBPMBNNM_00520	CDS	1323	gdhA_1	1.4.1.3	COG0334	Glutamate dehydrogenase
EBPMBNNM_00521	CDS	1245	gdhA_2	1.4.1.3	COG0334	Glutamate dehydrogenase
EBPMBNNM_00522	CDS	975	sdsA	2.5.1.84		All-trans-nonaprenyl-diphosphate synthase (geranyl-diphosphate specific)
EBPMBNNM_00523	CDS	600				hypothetical protein
EBPMBNNM_00524	CDS	720				hypothetical protein
EBPMBNNM_00525	tRNA	95				tRNA-Thr(ggt)
EBPMBNNM_00526	CDS	462	cymR			HTH-type transcriptional regulator CymR
EBPMBNNM_00527	CDS	1086	pyrD	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
EBPMBNNM_00528	CDS	174				hypothetical protein
EBPMBNNM_00529	CDS	1254	pyrC	3.5.2.3	COG0044	Dihydroorotase
EBPMBNNM_00530	CDS	939	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase
EBPMBNNM_00531	CDS	555	pyrR			Bifunctional protein PyrR
EBPMBNNM_00532	CDS	477				18 kDa heat shock protein
EBPMBNNM_00533	CDS	2076	yheS_1		COG0488	putative ABC transporter ATP-binding protein YheS
EBPMBNNM_00534	CDS	459				hypothetical protein
EBPMBNNM_00535	CDS	9732				hypothetical protein
EBPMBNNM_00536	CDS	273	acyP	3.6.1.7	COG1254	Acylphosphatase
EBPMBNNM_00537	CDS	906				hypothetical protein
EBPMBNNM_00538	CDS	558				hypothetical protein
EBPMBNNM_00539	CDS	408	rutC	1.-.-.-		Putative aminoacrylate peracid reductase RutC
EBPMBNNM_00540	CDS	1545	purH		COG0138	Bifunctional purine biosynthesis protein PurH
EBPMBNNM_00541	CDS	867	folD_1		COG0190	Bifunctional protein FolD protein
EBPMBNNM_00542	CDS	1314				hypothetical protein
EBPMBNNM_00543	CDS	780	aqpZ2			Aquaporin Z 2
EBPMBNNM_00544	CDS	1011	metXA_1	2.3.1.31	COG2021	Homoserine O-acetyltransferase
EBPMBNNM_00545	CDS	1332	oah1	2.5.1.-	COG2873	O-acetyl-L-homoserine sulfhydrylase 1
EBPMBNNM_00546	CDS	408	zur		COG0735	Zinc-specific metallo-regulatory protein
EBPMBNNM_00547	CDS	858				hypothetical protein
EBPMBNNM_00548	CDS	813				hypothetical protein
EBPMBNNM_00549	CDS	705	COQ5_2	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
EBPMBNNM_00550	CDS	897	crtB	2.5.1.32		15-cis-phytoene synthase
EBPMBNNM_00551	CDS	1671	crtI	1.3.99.31	COG1233	Phytoene desaturase (lycopene-forming)
EBPMBNNM_00552	CDS	870		3.1.1.23	COG2267	Monoacylglycerol lipase
EBPMBNNM_00553	CDS	438	osmC	1.11.1.15	COG1764	Peroxiredoxin OsmC
EBPMBNNM_00554	CDS	351				hypothetical protein
EBPMBNNM_00555	CDS	621	nox	1.6.99.3	COG0778	NADH dehydrogenase
EBPMBNNM_00556	CDS	978		1.3.1.103		2-haloacrylate reductase
EBPMBNNM_00557	CDS	1248	tetA_1			Tetracycline resistance protein, class C
EBPMBNNM_00558	CDS	399				hypothetical protein
EBPMBNNM_00559	CDS	810	mntB_1			Manganese transport system membrane protein MntB
EBPMBNNM_00560	CDS	768	mntB_2		COG1121	Manganese transport system ATP-binding protein MntB
EBPMBNNM_00561	CDS	894	mntA		COG0803	Manganese-binding lipoprotein MntA
EBPMBNNM_00562	CDS	255	rpmB_1		COG0227	50S ribosomal protein L28
EBPMBNNM_00563	CDS	1053	yciC		COG0523	Putative metal chaperone YciC
EBPMBNNM_00564	CDS	1671	treS	3.2.1.1	COG0366	Trehalose synthase/amylase TreS
EBPMBNNM_00565	CDS	687	ybhL		COG0670	Inner membrane protein YbhL
EBPMBNNM_00566	CDS	2835				hypothetical protein
EBPMBNNM_00567	CDS	1812	treZ	3.2.1.141	COG0296	Malto-oligosyltrehalose trehalohydrolase
EBPMBNNM_00568	CDS	2184	glgX	3.2.1.-	COG1523	Glycogen operon protein GlgX 
EBPMBNNM_00569	CDS	639				hypothetical protein
EBPMBNNM_00570	CDS	975				hypothetical protein
EBPMBNNM_00571	CDS	369				hypothetical protein
EBPMBNNM_00572	CDS	3126	mfd	3.6.4.-		Transcription-repair-coupling factor
EBPMBNNM_00573	CDS	1974	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
EBPMBNNM_00574	CDS	1971				hypothetical protein
EBPMBNNM_00575	tRNA	76				tRNA-Ala(cgc)
EBPMBNNM_00576	CDS	1548	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
EBPMBNNM_00577	CDS	642				hypothetical protein
EBPMBNNM_00578	CDS	615				hypothetical protein
EBPMBNNM_00579	CDS	1134		2.7.7.-	COG0617	CC-adding tRNA nucleotidyltransferase
EBPMBNNM_00580	CDS	1260	htrA_1			Putative serine protease HtrA
EBPMBNNM_00581	CDS	912	hslO			33 kDa chaperonin
EBPMBNNM_00582	CDS	1746	dppA_1		COG0747	Periplasmic dipeptide transport protein
EBPMBNNM_00583	CDS	687	liaR		COG2197	Transcriptional regulatory protein LiaR
EBPMBNNM_00584	CDS	2970				hypothetical protein
EBPMBNNM_00585	CDS	888				hypothetical protein
EBPMBNNM_00586	CDS	1026				hypothetical protein
EBPMBNNM_00587	CDS	1176	mshA_3	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
EBPMBNNM_00588	CDS	678				hypothetical protein
EBPMBNNM_00589	CDS	1209	ltaA_1			putative glycolipid permease LtaA
EBPMBNNM_00590	CDS	711				hypothetical protein
EBPMBNNM_00591	CDS	1242				hypothetical protein
EBPMBNNM_00592	CDS	426				hypothetical protein
EBPMBNNM_00593	CDS	966				hypothetical protein
EBPMBNNM_00594	CDS	225				hypothetical protein
EBPMBNNM_00595	CDS	120				hypothetical protein
EBPMBNNM_00596	CDS	1050				hypothetical protein
EBPMBNNM_00597	CDS	2460	leuS	6.1.1.4		Leucine--tRNA ligase
EBPMBNNM_00598	CDS	444				hypothetical protein
EBPMBNNM_00599	CDS	654				hypothetical protein
EBPMBNNM_00600	CDS	1485	proS	6.1.1.15	COG0442	Proline--tRNA ligase
EBPMBNNM_00601	CDS	282				hypothetical protein
EBPMBNNM_00602	CDS	1953	ams	2.4.1.4	COG0366	Amylosucrase
EBPMBNNM_00603	CDS	204	rpmI			50S ribosomal protein L35
EBPMBNNM_00604	CDS	360	rplT		COG0292	50S ribosomal protein L20
EBPMBNNM_00605	CDS	813	ppgK	2.7.1.63	COG1940	Polyphosphate glucokinase
EBPMBNNM_00606	CDS	1167		3.5.4.40	COG0402	Aminodeoxyfutalosine deaminase
EBPMBNNM_00607	CDS	219	rpmE		COG0254	50S ribosomal protein L31
EBPMBNNM_00608	CDS	612	tdk	2.7.1.21		Thymidine kinase
EBPMBNNM_00609	CDS	108				hypothetical protein
EBPMBNNM_00610	CDS	1107				hypothetical protein
EBPMBNNM_00611	CDS	993	degA_1		COG1609	HTH-type transcriptional regulator DegA
EBPMBNNM_00612	CDS	486				hypothetical protein
EBPMBNNM_00613	CDS	648				hypothetical protein
EBPMBNNM_00614	CDS	828				hypothetical protein
EBPMBNNM_00615	CDS	1488	hisD	1.1.1.23		Histidinol dehydrogenase
EBPMBNNM_00616	CDS	669				hypothetical protein
EBPMBNNM_00617	CDS	1179	deoB	5.4.2.7	COG1015	Phosphopentomutase
EBPMBNNM_00618	CDS	771	lptB_1	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
EBPMBNNM_00619	CDS	1707	smc_1			Chromosome partition protein Smc
EBPMBNNM_00620	CDS	852	sugB_1		COG0395	Trehalose transport system permease protein SugB
EBPMBNNM_00621	CDS	948	sugA		COG1175	Trehalose transport system permease protein SugA
EBPMBNNM_00622	CDS	1266			COG1653	putative ABC transporter-binding protein
EBPMBNNM_00623	CDS	1749				hypothetical protein
EBPMBNNM_00624	CDS	432				hypothetical protein
EBPMBNNM_00625	CDS	372				hypothetical protein
EBPMBNNM_00626	CDS	1080	truD	5.4.99.27	COG0585	tRNA pseudouridine synthase D
EBPMBNNM_00627	CDS	783				hypothetical protein
EBPMBNNM_00628	CDS	552	moaB		COG0521	Molybdenum cofactor biosynthesis protein B
EBPMBNNM_00629	CDS	1233				hypothetical protein
EBPMBNNM_00630	CDS	1518	guaA	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
EBPMBNNM_00631	CDS	1551	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
EBPMBNNM_00632	CDS	1011	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
EBPMBNNM_00633	CDS	609				hypothetical protein
EBPMBNNM_00634	CDS	1722	ilvB	2.2.1.6	COG0028	Acetolactate synthase large subunit
EBPMBNNM_00635	CDS	1776	deaD	3.6.4.13		ATP-dependent RNA helicase DeaD
EBPMBNNM_00636	CDS	1026	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
EBPMBNNM_00637	CDS	261	tatA_1			Sec-independent protein translocase protein TatA
EBPMBNNM_00638	CDS	585				hypothetical protein
EBPMBNNM_00639	CDS	585				hypothetical protein
EBPMBNNM_00640	CDS	501				hypothetical protein
EBPMBNNM_00641	CDS	1122	prfA		COG0216	Peptide chain release factor 1
EBPMBNNM_00642	CDS	963	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
EBPMBNNM_00643	CDS	1491	nplT_1	3.2.1.135		Neopullulanase
EBPMBNNM_00644	CDS	1302		2.7.7.-	COG0617	A-adding tRNA nucleotidyltransferase
EBPMBNNM_00645	tRNA	75				tRNA-Ala(tgc)
EBPMBNNM_00646	CDS	471			COG1662	IS1 family transposase ISDge3
EBPMBNNM_00647	CDS	753				hypothetical protein
EBPMBNNM_00648	CDS	273				hypothetical protein
EBPMBNNM_00649	CDS	2349	fadN	1.1.1.35	COG1024	putative 3-hydroxyacyl-CoA dehydrogenase
EBPMBNNM_00650	CDS	1203	fadA_1	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
EBPMBNNM_00651	CDS	1212	rlmI_1	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
EBPMBNNM_00652	CDS	1197				hypothetical protein
EBPMBNNM_00653	CDS	2382	ppsA	2.7.9.2		Phosphoenolpyruvate synthase
EBPMBNNM_00654	CDS	813	ppsR	2.7.11.33	COG1806	Phosphoenolpyruvate synthase regulatory protein
EBPMBNNM_00655	CDS	1278	lutA_1			Lactate utilization protein A
EBPMBNNM_00656	CDS	1449		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
EBPMBNNM_00657	CDS	657				hypothetical protein
EBPMBNNM_00658	CDS	1272		1.13.12.4	COG1304	Lactate 2-monooxygenase
EBPMBNNM_00659	CDS	1920	yfkN_1		COG0737	Trifunctional nucleotide phosphoesterase protein YfkN
EBPMBNNM_00660	CDS	4374				hypothetical protein
EBPMBNNM_00661	CDS	642				hypothetical protein
EBPMBNNM_00662	CDS	696	rex		COG2344	Redox-sensing transcriptional repressor Rex
EBPMBNNM_00663	CDS	1188				hypothetical protein
EBPMBNNM_00664	CDS	1626	cpoB			Cell division coordinator CpoB
EBPMBNNM_00665	CDS	1035	rlmN	2.1.1.192	COG0820	Dual-specificity RNA methyltransferase RlmN
EBPMBNNM_00666	CDS	516				hypothetical protein
EBPMBNNM_00667	CDS	4614	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
EBPMBNNM_00668	CDS	3459	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
EBPMBNNM_00669	CDS	780				hypothetical protein
EBPMBNNM_00670	CDS	264				hypothetical protein
EBPMBNNM_00671	CDS	369	rplL		COG0222	50S ribosomal protein L7/L12
EBPMBNNM_00672	CDS	510	rplJ		COG0244	50S ribosomal protein L10
EBPMBNNM_00673	CDS	702	rplA		COG0081	50S ribosomal protein L1
EBPMBNNM_00674	CDS	435	rplK		COG0080	50S ribosomal protein L11
EBPMBNNM_00675	CDS	573	nusG		COG0250	Transcription termination/antitermination protein NusG
EBPMBNNM_00676	CDS	180	secE			Protein translocase subunit SecE
EBPMBNNM_00677	CDS	168	rpmG		COG0267	50S ribosomal protein L33
EBPMBNNM_00678	CDS	1218	tufA_1		COG0050	Elongation factor Tu-A
EBPMBNNM_00679	tRNA	75				tRNA-Thr(ggt)
EBPMBNNM_00680	tRNA	73				tRNA-Gly(ccc)
EBPMBNNM_00681	tRNA	86				tRNA-Tyr(gta)
EBPMBNNM_00682	tRNA	76				tRNA-Thr(tgt)
EBPMBNNM_00683	CDS	1926	yheI	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
EBPMBNNM_00684	CDS	1872			COG1132	putative ABC transporter ATP-binding protein
EBPMBNNM_00685	CDS	1023	pstS		COG0226	Phosphate-binding protein PstS
EBPMBNNM_00686	CDS	1014	pstC		COG0573	Phosphate transport system permease protein PstC
EBPMBNNM_00687	CDS	870	pstA		COG0581	Phosphate transport system permease protein PstA
EBPMBNNM_00688	CDS	759	pstB3	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
EBPMBNNM_00689	CDS	684				hypothetical protein
EBPMBNNM_00690	CDS	1611				hypothetical protein
EBPMBNNM_00691	CDS	765				hypothetical protein
EBPMBNNM_00692	CDS	852				hypothetical protein
EBPMBNNM_00693	CDS	738	btuF_2		COG0614	Vitamin B12-binding protein
EBPMBNNM_00694	CDS	588	betI			HTH-type transcriptional regulator BetI
EBPMBNNM_00695	CDS	1632				hypothetical protein
EBPMBNNM_00696	CDS	1455			COG0366	Beta/alpha-amylase
EBPMBNNM_00697	CDS	2496	ppc	4.1.1.31		Phosphoenolpyruvate carboxylase
EBPMBNNM_00698	CDS	792		3.1.4.16	COG1692	Phosphatase/phosphodiesterase
EBPMBNNM_00699	CDS	1068				hypothetical protein
EBPMBNNM_00700	CDS	636				hypothetical protein
EBPMBNNM_00701	CDS	1200				hypothetical protein
EBPMBNNM_00702	CDS	573	yvqK	2.5.1.17	COG2096	Corrinoid adenosyltransferase
EBPMBNNM_00703	CDS	1512	malQ	2.4.1.25	COG1640	4-alpha-glucanotransferase
EBPMBNNM_00704	CDS	471	greA		COG0782	Transcription elongation factor GreA
EBPMBNNM_00705	CDS	1077	pilT_3		COG2805	Twitching mobility protein
EBPMBNNM_00706	CDS	891	panC	6.3.2.1	COG0414	Pantothenate synthetase
EBPMBNNM_00707	CDS	369				hypothetical protein
EBPMBNNM_00708	CDS	1602	malL	3.2.1.10	COG0366	Oligo-1,6-glucosidase
EBPMBNNM_00709	CDS	378				hypothetical protein
EBPMBNNM_00710	CDS	606	minC			septum site-determining protein MinC
EBPMBNNM_00711	CDS	381	pnp_2	2.7.7.8		Polyribonucleotide nucleotidyltransferase
EBPMBNNM_00712	CDS	1659		1.3.99.-	COG3573	KsdD-like steroid dehydrogenase
