locus_tag	ftype	length_bp	gene	EC_number	COG	product
BOKMPFEI_00359	CDS	732	cysA	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
BOKMPFEI_00360	CDS	468				hypothetical protein
BOKMPFEI_00361	CDS	1374	gatC_1		COG3775	PTS system galactitol-specific EIIC component
BOKMPFEI_00362	CDS	279	gatB_1	2.7.1.200	COG3414	PTS system galactitol-specific EIIB component
BOKMPFEI_00363	CDS	447				hypothetical protein
BOKMPFEI_00364	CDS	1032	gutB_1	1.1.1.-	COG1063	Sorbitol dehydrogenase
BOKMPFEI_00365	CDS	984	acoA_1	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
BOKMPFEI_00366	CDS	996	bfmBAB_1	1.2.4.4	COG0022	2-oxoisovalerate dehydrogenase subunit beta
BOKMPFEI_00367	CDS	1326	pdhC_1	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
BOKMPFEI_00368	CDS	1383		1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
BOKMPFEI_00369	CDS	696	fadH_1	1.3.1.34	COG1028	putative 2,4-dienoyl-CoA reductase
BOKMPFEI_00370	CDS	774	bacC_1	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
BOKMPFEI_00371	CDS	957	deoR_1		COG2390	Deoxyribonucleoside regulator
BOKMPFEI_00372	CDS	330				hypothetical protein
BOKMPFEI_00373	CDS	1323	steT		COG0531	Serine/threonine exchanger SteT
BOKMPFEI_00374	CDS	957	mhqA	1.13.11.-	COG0346	Putative ring-cleaving dioxygenase MhqA
BOKMPFEI_00375	CDS	1290	htrA_1	3.4.21.107	COG0265	Serine protease Do-like HtrA
BOKMPFEI_00376	CDS	825	proC_1	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
BOKMPFEI_00377	CDS	825	dppA_1	3.4.11.-	COG2362	D-aminopeptidase
BOKMPFEI_00378	CDS	936	dppB_1		COG0601	Dipeptide transport system permease protein DppB
BOKMPFEI_00379	CDS	963	dppC_2		COG1173	Dipeptide transport system permease protein DppC
BOKMPFEI_00380	CDS	1014	oppD_3		COG0444	Oligopeptide transport ATP-binding protein OppD
BOKMPFEI_00381	CDS	1623	dppE_2		COG4166	Dipeptide-binding protein DppE
BOKMPFEI_00382	CDS	942	ykfA	3.4.16.-	COG1619	putative murein peptide carboxypeptidase
BOKMPFEI_00383	CDS	1080	ykfB	5.1.1.20	COG4948	L-Ala-D/L-Glu epimerase
BOKMPFEI_00384	CDS	918	ykfC	3.4.14.13	COG0791	Gamma-D-glutamyl-L-lysine dipeptidyl-peptidase
BOKMPFEI_00385	CDS	969	oppF_3		COG4608	Oligopeptide transport ATP-binding protein OppF
BOKMPFEI_00386	CDS	882		3.5.3.18	COG1834	N(G),N(G)-dimethylarginine dimethylaminohydrolase
BOKMPFEI_00387	CDS	522				hypothetical protein
BOKMPFEI_00388	CDS	327				hypothetical protein
BOKMPFEI_00389	CDS	759				hypothetical protein
BOKMPFEI_00390	CDS	489				hypothetical protein
BOKMPFEI_00391	CDS	546		2.3.1.-	COG1670	Acetyltransferase
BOKMPFEI_00392	CDS	1041	ada		COG0350	Bifunctional transcriptional activator/DNA repair enzyme Ada
BOKMPFEI_00393	CDS	330	gdnC_1		COG2076	putative guanidinium efflux system subunit GdnC
BOKMPFEI_00394	CDS	315	gdnD_1		COG2076	putative guanidinium efflux system subunit GdnD
BOKMPFEI_00395	CDS	186				hypothetical protein
BOKMPFEI_00396	CDS	903	purU	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
BOKMPFEI_00397	CDS	1098	proB_1	2.7.2.11	COG0263	Glutamate 5-kinase 1
BOKMPFEI_00398	CDS	1248	proA_1	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
BOKMPFEI_00399	CDS	1137	rapA_2	3.1.-.-	COG0457	Response regulator aspartate phosphatase A
BOKMPFEI_00400	CDS	171				hypothetical protein
BOKMPFEI_00401	CDS	429	ohrA		COG1764	Organic hydroperoxide resistance protein OhrA
BOKMPFEI_00402	CDS	447	ohrR			Organic hydroperoxide resistance transcriptional regulator
BOKMPFEI_00403	CDS	417	ohrB		COG1764	Organic hydroperoxide resistance protein OhrB
BOKMPFEI_00404	CDS	471	guaD	3.5.4.3	COG0590	Guanine deaminase
BOKMPFEI_00405	CDS	2289	metE_1	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
BOKMPFEI_00406	CDS	960	isp	3.4.21.-	COG1404	Major intracellular serine protease
BOKMPFEI_00407	CDS	687	mprA		COG0745	Response regulator MprA
BOKMPFEI_00408	CDS	1350	arlS	2.7.13.3		Signal transduction histidine-protein kinase ArlS
BOKMPFEI_00409	CDS	690				hypothetical protein
BOKMPFEI_00410	CDS	519	ykoJ		COG3212	putative protein YkoJ
BOKMPFEI_00411	CDS	141				hypothetical protein
BOKMPFEI_00412	CDS	1359	mgtE		COG2239	Magnesium transporter MgtE
BOKMPFEI_00413	CDS	399				hypothetical protein
BOKMPFEI_00414	CDS	330	tnrA		COG0789	HTH-type transcriptional regulator TnrA
BOKMPFEI_00415	CDS	159				hypothetical protein
BOKMPFEI_00416	CDS	462	mhqR_1		COG1846	HTH-type transcriptional regulator MhqR
BOKMPFEI_00417	CDS	2421				hypothetical protein
BOKMPFEI_00418	CDS	615				hypothetical protein
BOKMPFEI_00419	CDS	792				hypothetical protein
BOKMPFEI_00420	CDS	747	sigI			RNA polymerase sigma factor SigI
BOKMPFEI_00421	CDS	1179	rsgI			Anti-sigma-I factor RsgI
BOKMPFEI_00422	CDS	195	sspD			Small, acid-soluble spore protein D
BOKMPFEI_00423	CDS	717				hypothetical protein
BOKMPFEI_00424	CDS	900	htpX_3	3.4.24.-	COG0501	Protease HtpX
BOKMPFEI_00425	CDS	1347	ktrB		COG0168	Ktr system potassium uptake protein B
BOKMPFEI_00426	CDS	519				hypothetical protein
BOKMPFEI_00427	CDS	165				hypothetical protein
BOKMPFEI_00428	CDS	174				hypothetical protein
BOKMPFEI_00429	CDS	1020				hypothetical protein
BOKMPFEI_00430	CDS	2211	kinE	2.7.13.3	COG2202	Sporulation kinase E
BOKMPFEI_00431	CDS	492	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase, constitutive
BOKMPFEI_00432	CDS	138				hypothetical protein
BOKMPFEI_00433	CDS	1062	mtnA	5.3.1.23	COG0182	Methylthioribose-1-phosphate isomerase
BOKMPFEI_00434	CDS	1194	mtnK	2.7.1.100	COG4857	Methylthioribose kinase
BOKMPFEI_00435	CDS	1191	bacF_1	2.6.1.-	COG0436	Transaminase BacF
BOKMPFEI_00436	CDS	1221	mtnW	5.3.2.5	COG1850	2,3-diketo-5-methylthiopentyl-1-phosphate enolase
BOKMPFEI_00437	CDS	696	mtnX	3.1.3.87	COG4359	2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate phosphatase
BOKMPFEI_00438	CDS	639	mtnB	4.2.1.109	COG0235	Methylthioribulose-1-phosphate dehydratase
BOKMPFEI_00439	CDS	531	mtnD	1.13.11.54	COG1791	Acireductone dioxygenase
BOKMPFEI_00440	CDS	243	spo0E	3.1.3.-		Aspartyl-phosphate phosphatase Spo0E
BOKMPFEI_00441	CDS	1509	kinD	2.7.13.3		Sporulation kinase D
BOKMPFEI_00442	CDS	456	mhqR_2		COG1846	HTH-type transcriptional regulator MhqR
BOKMPFEI_00443	CDS	771	motB		COG1360	Motility protein B
BOKMPFEI_00444	CDS	795	pomA		COG1291	Chemotaxis protein PomA
BOKMPFEI_00445	CDS	93				hypothetical protein
BOKMPFEI_00446	CDS	2103	clpE		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpE
BOKMPFEI_00447	CDS	1044				hypothetical protein
BOKMPFEI_00448	CDS	705	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
BOKMPFEI_00449	CDS	441	queD	4.1.2.50	COG0720	6-carboxy-5,6,7,8-tetrahydropterin synthase
BOKMPFEI_00450	CDS	732	queE_1	4.3.99.3	COG0602	7-carboxy-7-deazaguanine synthase
BOKMPFEI_00451	CDS	498	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
BOKMPFEI_00452	CDS	363	ytcD_1		COG1733	putative HTH-type transcriptional regulator YtcD
BOKMPFEI_00453	CDS	747	budC	1.1.1.304		Diacetyl reductase [(S)-acetoin forming]
BOKMPFEI_00454	CDS	219				hypothetical protein
BOKMPFEI_00455	CDS	189				hypothetical protein
BOKMPFEI_00456	CDS	195				hypothetical protein
BOKMPFEI_00457	CDS	651	ykvT		COG3773	putative protein YkvT
BOKMPFEI_00458	CDS	1317	ykvU		COG2244	Sporulation protein YkvU
BOKMPFEI_00459	CDS	492	stoA		COG0526	Sporulation thiol-disulfide oxidoreductase A
BOKMPFEI_00460	CDS	1920	zosA	3.6.3.-	COG2217	Zinc-transporting ATPase
BOKMPFEI_00461	CDS	1095		3.4.-.-		putative peptidase
BOKMPFEI_00462	CDS	990	ccpB			Catabolite control protein B
BOKMPFEI_00463	CDS	855	glcT		COG3711	PtsGHI operon antiterminator
BOKMPFEI_00464	CDS	2100	ptsG	2.7.1.199	COG1263	PTS system glucose-specific EIICBA component
BOKMPFEI_00465	CDS	267	ptsH		COG1925	Phosphocarrier protein HPr
BOKMPFEI_00466	CDS	1719	ptsI	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
BOKMPFEI_00467	CDS	228				hypothetical protein
BOKMPFEI_00468	CDS	1029	splB	4.1.99.14	COG1533	Spore photoproduct lyase
BOKMPFEI_00469	CDS	1962	mcpC		COG0840	Methyl-accepting chemotaxis protein McpC
BOKMPFEI_00470	CDS	786	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
BOKMPFEI_00471	CDS	873	garR_1	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
BOKMPFEI_00472	CDS	795				hypothetical protein
BOKMPFEI_00473	CDS	2127	pbpH_1		COG0768	Penicillin-binding protein H
BOKMPFEI_00474	CDS	1830	kinA	2.7.13.3	COG0642	Sporulation kinase A
BOKMPFEI_00475	CDS	1170	dapX_1	2.6.1.-	COG0436	putative N-acetyl-LL-diaminopimelate aminotransferase
BOKMPFEI_00476	CDS	885	fieF		COG0053	Ferrous-iron efflux pump FieF
BOKMPFEI_00477	CDS	156				hypothetical protein
BOKMPFEI_00478	CDS	540				hypothetical protein
BOKMPFEI_00479	CDS	1311				hypothetical protein
BOKMPFEI_00480	CDS	909	cheV		COG0784	Chemotaxis protein CheV
BOKMPFEI_00481	CDS	462				hypothetical protein
BOKMPFEI_00482	CDS	918	melR_1			Melibiose operon regulatory protein
BOKMPFEI_00483	CDS	897	yicL		COG0697	putative inner membrane transporter YicL
BOKMPFEI_00484	CDS	216				hypothetical protein
BOKMPFEI_00485	CDS	1278				hypothetical protein
BOKMPFEI_00486	CDS	501	ykuD	2.-.-.-	COG1376	Putative L,D-transpeptidase YkuD
BOKMPFEI_00487	CDS	858	lpxG	3.6.1.-	COG1408	UDP-2,3-diacylglucosamine pyrophosphatase LpxG
BOKMPFEI_00488	CDS	765	fadH_2	1.3.1.34	COG1028	putative 2,4-dienoyl-CoA reductase
BOKMPFEI_00489	CDS	1221	ykuI		COG2200	putative EAL-domain containing protein YkuI
BOKMPFEI_00490	CDS	897	ydbD_1	1.11.1.6	COG3546	putative manganese catalase
BOKMPFEI_00491	CDS	243	ykuJ		COG4703	putative protein YkuJ
BOKMPFEI_00492	CDS	516				hypothetical protein
BOKMPFEI_00493	CDS	192	ykzF			putative protein YkzF
BOKMPFEI_00494	CDS	444	ykuL		COG0517	CBS domain-containing protein YkuL
BOKMPFEI_00495	CDS	882	argP_1			HTH-type transcriptional regulator ArgP
BOKMPFEI_00496	CDS	477				Flavodoxin
BOKMPFEI_00497	CDS	894				hypothetical protein
BOKMPFEI_00498	CDS	459			COG0716	Flavodoxin
BOKMPFEI_00499	CDS	711	dapH_1	2.3.1.89	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
BOKMPFEI_00500	CDS	1131	ykuR	3.5.1.47	COG1473	N-acetyldiaminopimelate deacetylase
BOKMPFEI_00501	CDS	243				hypothetical protein
BOKMPFEI_00502	CDS	810	ykuT		COG0668	putative MscS family protein YkuT
BOKMPFEI_00503	CDS	543	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
BOKMPFEI_00504	CDS	459	ykuV	1.8.-.-	COG0526	Thiol-disulfide oxidoreductase YkuV
BOKMPFEI_00505	CDS	573	rok			Repressor Rok
BOKMPFEI_00506	CDS	918				Sporulation protein cse15
BOKMPFEI_00507	CDS	582	mobA	2.7.7.77		putative molybdenum cofactor guanylyltransferase
BOKMPFEI_00508	CDS	1017				hypothetical protein
BOKMPFEI_00509	CDS	1275	moeA	2.10.1.1		Molybdopterin molybdenumtransferase
BOKMPFEI_00510	CDS	525				hypothetical protein
BOKMPFEI_00511	CDS	492	moaE	2.8.1.12		Molybdopterin synthase catalytic subunit
BOKMPFEI_00512	CDS	234				hypothetical protein
BOKMPFEI_00513	CDS	378				hypothetical protein
BOKMPFEI_00514	CDS	627	yknW			Membrane protein YknW
BOKMPFEI_00515	CDS	1107	yknX		COG0845	Putative efflux system component YknX
BOKMPFEI_00516	CDS	702	yknY	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
BOKMPFEI_00517	CDS	1194	yknZ		COG0577	putative ABC transporter permease YknZ
BOKMPFEI_00518	CDS	756	srlR		COG1349	Glucitol operon repressor
BOKMPFEI_00519	CDS	912	lacC_1	2.7.1.144		Tagatose-6-phosphate kinase
BOKMPFEI_00520	CDS	1893	fruA_1		COG1299	PTS system fructose-specific EIIABC component
BOKMPFEI_00521	CDS	606	sipT	3.4.21.89	COG0681	Signal peptidase I T
BOKMPFEI_00522	CDS	276				hypothetical protein
BOKMPFEI_00523	CDS	1620	ybiT_1		COG0488	putative ABC transporter ATP-binding protein YbiT
BOKMPFEI_00524	CDS	1233		3.4.11.-		Aminopeptidase 2
BOKMPFEI_00525	CDS	132				hypothetical protein
BOKMPFEI_00526	CDS	1008	mreBH		COG1077	Cell shape-determining protein MreBH
BOKMPFEI_00527	CDS	279	abh_1		COG2002	Putative transition state regulator Abh
BOKMPFEI_00528	CDS	1311	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
BOKMPFEI_00529	CDS	837	ykqA	2.3.2.-	COG2105	Putative gamma-glutamylcyclotransferase YkqA
BOKMPFEI_00530	CDS	669	ktrA		COG0569	Ktr system potassium uptake protein A
BOKMPFEI_00531	CDS	1728	adeC	3.5.4.2		Adenine deaminase
BOKMPFEI_00532	CDS	1668	rnjA	3.1.-.-	COG0595	Ribonuclease J1
BOKMPFEI_00533	CDS	210				hypothetical protein
BOKMPFEI_00534	CDS	780				Putative bifunctional phosphatase/peptidyl-prolyl cis-trans isomerase
BOKMPFEI_00535	CDS	558	defB	3.5.1.88	COG0242	Peptide deformylase 2
BOKMPFEI_00536	CDS	216				hypothetical protein
BOKMPFEI_00537	CDS	669				hypothetical protein
BOKMPFEI_00538	CDS	1116	pdhA	1.2.4.1	COG1071	Pyruvate dehydrogenase E1 component subunit alpha
BOKMPFEI_00539	CDS	978	pdhB	1.2.4.1		Pyruvate dehydrogenase E1 component subunit beta
BOKMPFEI_00540	CDS	1341	pdhC_2	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
BOKMPFEI_00541	CDS	1413	pdhD_1	1.8.1.4		Dihydrolipoyl dehydrogenase
BOKMPFEI_00542	CDS	390				hypothetical protein
BOKMPFEI_00543	CDS	1491	speA_1	4.1.1.19	COG1982	Arginine decarboxylase
BOKMPFEI_00544	CDS	270				hypothetical protein
BOKMPFEI_00545	CDS	636				hypothetical protein
BOKMPFEI_00546	CDS	189				hypothetical protein
BOKMPFEI_00547	CDS	807	suhB	3.1.3.11	COG0483	Fructose-1,6-bisphosphatase/inositol-1-monophosphatase
BOKMPFEI_00548	CDS	1926				hypothetical protein
BOKMPFEI_00549	CDS	264				hypothetical protein
BOKMPFEI_00550	CDS	519	ylaC			RNA polymerase sigma factor YlaC
BOKMPFEI_00551	CDS	297				hypothetical protein
BOKMPFEI_00552	CDS	636				hypothetical protein
BOKMPFEI_00553	CDS	180				hypothetical protein
BOKMPFEI_00554	CDS	1839	typA		COG1217	GTP-binding protein TypA/BipA
BOKMPFEI_00555	CDS	324				hypothetical protein
BOKMPFEI_00556	CDS	234				hypothetical protein
BOKMPFEI_00557	CDS	618				hypothetical protein
BOKMPFEI_00558	CDS	1293				hypothetical protein
BOKMPFEI_00559	CDS	489				hypothetical protein
BOKMPFEI_00560	CDS	930	glsA2	3.5.1.2	COG2066	Glutaminase 2
BOKMPFEI_00561	CDS	282				hypothetical protein
BOKMPFEI_00562	CDS	1212	ftsW_1	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
BOKMPFEI_00563	CDS	3447	pycA	6.4.1.1		Pyruvate carboxylase
BOKMPFEI_00564	CDS	1437	phrA	4.1.99.3	COG0415	Deoxyribodipyrimidine photo-lyase
BOKMPFEI_00565	CDS	924	ctaA	1.3.-.-	COG1612	Heme A synthase
BOKMPFEI_00566	CDS	918	ctaB2	2.5.1.141	COG0109	Protoheme IX farnesyltransferase 2
BOKMPFEI_00567	CDS	1068	ctaC	1.9.3.1		Cytochrome c oxidase subunit 2
BOKMPFEI_00568	CDS	1872	ctaD	1.9.3.1		Cytochrome c oxidase subunit 1
BOKMPFEI_00569	CDS	621	ctaE	1.9.3.1		Cytochrome c oxidase subunit 3
BOKMPFEI_00570	CDS	330	caaD	1.9.3.1		Cytochrome c oxidase subunit 4B
BOKMPFEI_00571	CDS	879				hypothetical protein
BOKMPFEI_00572	CDS	366				hypothetical protein
BOKMPFEI_00573	CDS	450	IMPDH_1	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
BOKMPFEI_00574	CDS	1044				hypothetical protein
BOKMPFEI_00575	CDS	414				hypothetical protein
BOKMPFEI_00576	CDS	222				hypothetical protein
BOKMPFEI_00577	CDS	408				hypothetical protein
BOKMPFEI_00578	CDS	450				hypothetical protein
BOKMPFEI_00579	CDS	273				hypothetical protein
BOKMPFEI_00580	CDS	558	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
BOKMPFEI_00581	CDS	483	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
BOKMPFEI_00582	CDS	1209	ylbJ		COG3314	Sporulation integral membrane protein YlbJ
BOKMPFEI_00583	CDS	780				hypothetical protein
BOKMPFEI_00584	CDS	1029	ylbL		COG3480	putative protein YlbL
BOKMPFEI_00585	CDS	1248	tmcAL	6.3.4.-	COG1323	tRNA(Met) cytidine acetate ligase
BOKMPFEI_00586	CDS	519				hypothetical protein
BOKMPFEI_00587	CDS	174	rpmF		COG0333	50S ribosomal protein L32
BOKMPFEI_00588	CDS	540				hypothetical protein
BOKMPFEI_00589	CDS	480	ylbP	2.3.1.-		putative N-acetyltransferase YlbP
BOKMPFEI_00590	CDS	900	panE	1.1.1.169	COG1893	2-dehydropantoate 2-reductase
BOKMPFEI_00591	CDS	1620	bshC	6.-.-.-	COG4365	Putative cysteine ligase BshC
BOKMPFEI_00592	CDS	432	mraZ			Transcriptional regulator MraZ
BOKMPFEI_00593	CDS	933	rsmH_1	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
BOKMPFEI_00594	CDS	348	ftsL		COG4839	Cell division protein FtsL
BOKMPFEI_00595	CDS	2157	pbpB		COG0768	Penicillin-binding protein 2B
BOKMPFEI_00596	CDS	1962	spoVD		COG0768	Stage V sporulation protein D
BOKMPFEI_00597	CDS	1476	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
BOKMPFEI_00598	CDS	975	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
BOKMPFEI_00599	CDS	1356	murD	6.3.2.9		UDP-N-acetylmuramoylalanine--D-glutamate ligase
BOKMPFEI_00600	CDS	1071	ftsW_2	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
BOKMPFEI_00601	CDS	1095	murG_1	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
BOKMPFEI_00602	CDS	912	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
BOKMPFEI_00603	CDS	780	divIB		COG1589	Cell division protein DivIB
BOKMPFEI_00604	CDS	690				hypothetical protein
BOKMPFEI_00605	CDS	729				hypothetical protein
BOKMPFEI_00606	CDS	369				hypothetical protein
BOKMPFEI_00607	CDS	1323	ftsA		COG0849	Cell division protein FtsA
BOKMPFEI_00608	CDS	1146	ftsZ		COG0206	Cell division protein FtsZ
BOKMPFEI_00609	CDS	4317	bpr	3.4.21.-	COG1404	Bacillopeptidase F
BOKMPFEI_00610	CDS	930	spoIIGA	3.4.23.-		Sporulation sigma-E factor-processing peptidase
BOKMPFEI_00611	CDS	720	sigE		COG1191	RNA polymerase sigma-E factor
BOKMPFEI_00612	CDS	780	sigG		COG1191	RNA polymerase sigma-G factor
BOKMPFEI_00613	CDS	939	sorC		COG2390	Sorbitol operon regulator
BOKMPFEI_00614	CDS	1245				hypothetical protein
BOKMPFEI_00615	CDS	432				hypothetical protein
BOKMPFEI_00616	CDS	531	srlA		COG3730	PTS system glucitol/sorbitol-specific EIIC component
BOKMPFEI_00617	CDS	1011	srlE	2.7.1.198	COG3732	PTS system glucitol/sorbitol-specific EIIB component
BOKMPFEI_00618	CDS	357	srlB		COG3731	PTS system glucitol/sorbitol-specific EIIA component
BOKMPFEI_00619	CDS	780	ylmA	3.6.3.-	COG1119	putative ABC transporter ATP-binding protein YlmA
BOKMPFEI_00620	CDS	237	ylmC		COG1873	putative sporulation protein YlmC
BOKMPFEI_00621	CDS	840	rl5	1.10.3.-		Polyphenol oxidase
BOKMPFEI_00622	CDS	696			COG0325	Pyridoxal phosphate homeostasis protein
BOKMPFEI_00623	CDS	459	sepF		COG1799	Cell division protein SepF
BOKMPFEI_00624	CDS	282				hypothetical protein
BOKMPFEI_00625	CDS	777				hypothetical protein
BOKMPFEI_00626	CDS	495	divIVA		COG3599	Septum site-determining protein DivIVA
BOKMPFEI_00627	CDS	2766	ileS	6.1.1.5		Isoleucine--tRNA ligase
BOKMPFEI_00628	CDS	375				hypothetical protein
BOKMPFEI_00629	CDS	468	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
BOKMPFEI_00630	CDS	915	rluD_3	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
BOKMPFEI_00631	CDS	543	pyrR		COG2065	Bifunctional protein PyrR
BOKMPFEI_00632	CDS	1329	pyrP			Uracil permease
BOKMPFEI_00633	CDS	924	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase
BOKMPFEI_00634	CDS	1287	pyrC	3.5.2.3	COG0044	Dihydroorotase
BOKMPFEI_00635	CDS	1095	carA_2	6.3.5.5		Carbamoyl-phosphate synthase small chain
BOKMPFEI_00636	CDS	3216	carB_2	6.3.5.5		Carbamoyl-phosphate synthase large chain
BOKMPFEI_00637	CDS	777	pyrK		COG0543	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit
BOKMPFEI_00638	CDS	933	pyrD	1.3.1.14	COG0167	Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit
BOKMPFEI_00639	CDS	705	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
BOKMPFEI_00640	CDS	639	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
BOKMPFEI_00641	CDS	147				hypothetical protein
BOKMPFEI_00642	CDS	702	cysH	1.8.4.8	COG0175	Phosphoadenosine phosphosulfate reductase
BOKMPFEI_00643	CDS	1065	cysP		COG0306	Sulfate permease CysP
BOKMPFEI_00644	CDS	1137	sat	2.7.7.4	COG2046	Sulfate adenylyltransferase
BOKMPFEI_00645	CDS	594	cysC	2.7.1.25	COG0529	putative adenylyl-sulfate kinase
BOKMPFEI_00646	CDS	756	sumT	2.1.1.107	COG0007	Uroporphyrinogen-III C-methyltransferase
BOKMPFEI_00647	CDS	786	sirB	4.99.1.4	COG2138	Sirohydrochlorin ferrochelatase
BOKMPFEI_00648	CDS	504	sirC	1.3.1.76		Precorrin-2 dehydrogenase
BOKMPFEI_00649	CDS	1710	rqcH			Rqc2 RqcH
BOKMPFEI_00650	CDS	2676	yloB	7.2.2.10	COG0474	Calcium-transporting ATPase
BOKMPFEI_00651	CDS	876				hypothetical protein
BOKMPFEI_00652	CDS	270	remA		COG2052	Extracellular matrix regulatory protein A
BOKMPFEI_00653	CDS	615	gmk	2.7.4.8	COG0194	Guanylate kinase
BOKMPFEI_00654	CDS	204	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
BOKMPFEI_00655	CDS	1218	undec1A	4.1.1.-		Cysteine/Cysteine sulfinic acid decarboxylase
BOKMPFEI_00656	CDS	2409	priA_1	3.6.4.-		primosomal protein N'
BOKMPFEI_00657	CDS	483	def1	3.5.1.88	COG0242	Peptide deformylase 1
BOKMPFEI_00658	CDS	954	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
BOKMPFEI_00659	CDS	1344	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
BOKMPFEI_00660	CDS	1083	rlmN	2.1.1.192		putative dual-specificity RNA methyltransferase RlmN
BOKMPFEI_00661	CDS	771	prpC	3.1.3.16	COG0631	Protein phosphatase PrpC
BOKMPFEI_00662	CDS	1956	prkC	2.7.11.1	COG0515	Serine/threonine-protein kinase PrkC
BOKMPFEI_00663	CDS	897	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
BOKMPFEI_00664	CDS	651	rpe	5.1.3.1		Ribulose-phosphate 3-epimerase
BOKMPFEI_00665	CDS	645	thiN	2.7.6.2	COG1564	Thiamine pyrophosphokinase
BOKMPFEI_00666	CDS	189	rpmB		COG0227	50S ribosomal protein L28
BOKMPFEI_00667	CDS	363				putative protein
BOKMPFEI_00668	CDS	1674				putative protein
BOKMPFEI_00669	CDS	663	sdhB	4.3.1.17		L-serine dehydratase, beta chain
BOKMPFEI_00670	CDS	906	sdhA	4.3.1.17		L-serine dehydratase, alpha chain
BOKMPFEI_00671	CDS	2049	recG	3.6.4.12		ATP-dependent DNA helicase RecG
BOKMPFEI_00672	CDS	567	fapR		COG2050	Transcription factor FapR
BOKMPFEI_00673	CDS	999	plsX	2.3.1.274	COG0416	Phosphate acyltransferase
BOKMPFEI_00674	CDS	945	fabD	2.3.1.39		Malonyl CoA-acyl carrier protein transacylase
BOKMPFEI_00675	CDS	744	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
BOKMPFEI_00676	CDS	234	acpA		COG0236	Acyl carrier protein
BOKMPFEI_00677	CDS	744	rnc	3.1.26.3	COG0571	Ribonuclease 3
BOKMPFEI_00678	CDS	3561	smc_3		COG1196	Chromosome partition protein Smc
BOKMPFEI_00679	CDS	987	ftsY		COG0552	Signal recognition particle receptor FtsY
BOKMPFEI_00680	CDS	333				hypothetical protein
BOKMPFEI_00681	CDS	1341	ffh		COG0541	Signal recognition particle protein
BOKMPFEI_00682	CDS	273	rpsP		COG0228	30S ribosomal protein S16
